,name,price,first_name,above_100
3962,Kathryn Dyer,204.1677352,Dyer,True
3963,Shari Barry,274.4345052,Barry,True
3964,Holly Wilson,77.41027824,Wilson,False
3965,Lauren Rodriguez,235.303425,Rodriguez,True
3966,Wesley Young,164.420083,Young,True
3967,Ashley Mckee,296.0523154,Mckee,True
3968,Johnathan Graham,82.64994535,Graham,False
3969,Ashley Davis,231.6399318,Davis,True
3970,Michael Payne,116.0010735,Payne,True
3971,Alicia Crane,66.78863431,Crane,False
3972,Ruben Smith,163.7630622,Smith,True
3973,Jeffrey Rodriguez,160.5837776,Rodriguez,True
3974,Richard Anderson,127.6735052,Anderson,True
3975,Diana Clayton,97.85797908,Clayton,False
3976,Andrea Huynh,236.1677141,Huynh,True
3977,John Hale,249.5747358,Hale,True
3978,William Dunn,98.62198677,Dunn,False
3979,Brittany Wade,26.53394756,Wade,False
3980,Sheena Lester,100.6592033,Lester,True
3981,Ann Gibson,183.763877,Gibson,True
3982,Cynthia Quinn,215.9678978,Quinn,True
3983,Suzanne Colon,44.36656861,Colon,False
3984,Julie Paul,125.2435091,Paul,True
3985,Patricia Webb,143.9495757,Webb,True
3986,Scott Paul,297.1791516,Paul,True
3987,Shirley Bailey,135.2512019,Bailey,True
3988,Cameron Atkinson,75.14467094,Atkinson,False
3989,Brian Allen,39.09985722,Allen,False
3990,Gary Gray,72.39914336,Gray,False
3991,Jacqueline Peck,149.9933359,Peck,True
3992,Brenda Rosales,267.9480453,Rosales,True
3993,Jeffrey Orr,259.2463398,Orr,True
3994,Lisa Snyder,247.3827006,Snyder,True
3995,Curtis Daniels,43.41292958,Daniels,False
3996,Jessica Coleman,31.31181496,Coleman,False
3997,Mason Turner,176.3348796,Turner,True
3998,Jessica Lee,118.6279975,Lee,True
3999,Mary Morris,102.8892802,Morris,True
4000,Desiree Pham,268.0409641,Pham,True
4001,Melanie Park,172.17628,Park,True
4002,Michelle Harmon,122.2488338,Harmon,True
4003,Brandon Coleman,152.8992178,Coleman,True
4004,Anthony Fletcher,190.2763967,Fletcher,True
4005,Martin Allen,244.4615079,Allen,True
4006,Jason Mcdaniel,262.5172702,Mcdaniel,True
4007,Travis Wilkins,241.2357224,Wilkins,True
4008,Ashlee Boyd,200.4824641,Boyd,True
4009,Victoria Valdez,92.70640352,Valdez,False
4010,Patrick Williams,133.3841679,Williams,True
4011,Johnathan Edwards,50.3184255,Edwards,False
4012,Daniel Chambers,49.706764390000004,Chambers,False
4013,Alexandra Austin,154.6325282,Austin,True
4014,Ryan Garcia,255.7396284,Garcia,True
4015,Angela Mitchell,210.2831678,Mitchell,True
4016,Joseph Navarro,222.1039813,Navarro,True
4017,Christina Nunez,181.0801462,Nunez,True
4018,Derrick Sanchez,240.6222307,Sanchez,True
4019,Angela Ruiz,29.32475614,Ruiz,False
4020,Gregory Mitchell,222.9774745,Mitchell,True
4021,Ashley Taylor,225.4311621,Taylor,True
4022,David Weaver,132.9876433,Weaver,True
4023,Michael Becker,202.3464775,Becker,True
4024,Bryan Lewis,149.7973081,Lewis,True
4025,James Villegas,57.00067131,Villegas,False
4026,Samuel Alvarado,134.2274456,Alvarado,True
4027,Gregory Foster,67.62527961,Foster,False
4028,Jimmy Martin,55.81887267,Martin,False
4029,Emily Wilson,265.9112018,Wilson,True
4030,Mark Olsen,88.34406778,Olsen,False
4031,Madeline Jones,49.46777753,Jones,False
4032,Tammy Becker MD,69.55129904,Becker,False
4033,Christine Ellis,23.7668161,Ellis,False
4034,Justin Mcdowell,293.7831155,Mcdowell,True
4035,Michael Cook,187.5718836,Cook,True
4036,Jesse Johnson,275.144105,Johnson,True
4037,Steven Huber,268.0361435,Huber,True
4038,Aimee Brown,209.7419023,Brown,True
4039,Melinda Morris,125.9765049,Morris,True
4040,Michael Nichols,233.1710921,Nichols,True
4041,Amanda Rodriguez,220.9846182,Rodriguez,True
4042,Christina Wilson,31.71402031,Wilson,False
4043,Karen Hughes,253.2618499,Hughes,True
4044,Michael Dorsey,166.9866827,Dorsey,True
4045,Alyssa Salinas,190.5909343,Salinas,True
4046,Donald Mason,119.8983007,Mason,True
4047,Amanda Mclaughlin,209.1879932,Mclaughlin,True
4048,Robert Herman,141.1764355,Herman,True
4049,Tina Suarez,163.1416394,Suarez,True
4050,James Myers,61.51331838,Myers,False
4051,Mrs. Destiny Morris MD,148.2100335,Destiny,True
4052,Dean Sullivan,247.1421052,Sullivan,True
4053,Joseph Lester,158.5898045,Lester,True
4054,Andrew Serrano,75.38529002,Serrano,False
4055,Joel Alvarez,250.5272062,Alvarez,True
4056,Antonio Baker,128.1110253,Baker,True
4057,Cindy Padilla,222.8448636,Padilla,True
4058,Ryan Huerta,22.97106727,Huerta,False
4059,John Stein,93.68171884,Stein,False
4060,Joshua Macias,87.41940543,Macias,False
4061,Mr. Kevin Walsh,122.029607,Kevin,True
4062,Stuart Daniels,29.76771872,Daniels,False
4063,Nathan White,13.59591045,White,False
4064,Matthew Thompson,282.7491641,Thompson,True
4065,Kenneth Knox,119.4441946,Knox,True
4066,Steve Mitchell,172.1064114,Mitchell,True
4067,Craig Hendricks,261.6839602,Hendricks,True
4068,Katherine Padilla,207.174803,Padilla,True
4069,Ricky Kerr,48.79974033,Kerr,False
4070,Maria Rodriguez,16.09754651,Rodriguez,False
4071,John Booker DVM,226.2358019,Booker,True
4072,Jeffrey Nguyen,191.35725,Nguyen,True
4073,Jennifer Jackson,54.60637352,Jackson,False
4074,Karen Ruiz,291.7009641,Ruiz,True
4075,Jeffrey Rodriguez,257.0114358,Rodriguez,True
4076,Andrew Garrett,243.3434991,Garrett,True
4077,Gloria Aguilar,246.123879,Aguilar,True
4078,Melissa Allison,264.5802388,Allison,True
4079,Amber Haynes,221.18286,Haynes,True
4080,William Jones,63.46431006,Jones,False
4081,Steven Morton,3.222866321,Morton,False
4082,Kathy Erickson,104.8026013,Erickson,True
4083,Tammy Miller,241.0340095,Miller,True
4084,Steven Hill,237.8650125,Hill,True
4085,Gregory Carr,103.9623567,Carr,True
4086,Elizabeth Vega,240.6707864,Vega,True
4087,Samuel Shields,116.0534733,Shields,True
4088,Jon Mcmillan,33.16746226,Mcmillan,False
4089,Heather Simpson,283.6810902,Simpson,True
4090,Ashley Duncan,196.9682366,Duncan,True
4091,Matthew Kim,188.6038146,Kim,True
4092,Nicole Anderson,281.7187905,Anderson,True
4093,Andrew Conley,161.1974791,Conley,True
4094,Joshua Jones,284.3000382,Jones,True
4095,Megan Frederick,286.5328819,Frederick,True
4096,Shawn Yang,66.80153798,Yang,False
4097,Jennifer Cruz,136.1030566,Cruz,True
4098,Jerry Lewis,116.5647115,Lewis,True
4099,Mr. Gerald Hall PhD,165.7863419,Gerald,True
4100,Lisa Williams,151.7382706,Williams,True
4101,Austin Dougherty,159.1601399,Dougherty,True
4102,Tiffany Khan,180.7098851,Khan,True
4103,Bradley Hanson,163.873575,Hanson,True
4104,Debra Lee,7.628367945,Lee,False
4105,Juan Ellison,114.5479402,Ellison,True
4106,Alexander Knight,83.2140554,Knight,False
4107,Kristy Johnson,53.28332252,Johnson,False
4108,Micheal Castro,252.6836234,Castro,True
4109,Scott Dunn,285.4456877,Dunn,True
4110,Tyler Johnson,94.73063095,Johnson,False
4111,Daniel Alexander,174.9467362,Alexander,True
4112,Jennifer Powell,245.40014,Powell,True
4113,Joseph Cross,34.92207275,Cross,False
4114,Stacy Wright,60.60246858,Wright,False
4115,Jennifer Sosa,209.1023241,Sosa,True
4116,Dr. Joel Myers PhD,64.85581509,Joel,False
4117,Charles Hall,55.60324358,Hall,False
4118,Jennifer Ward,230.3458209,Ward,True
4119,Courtney Jones,177.7873713,Jones,True
4120,Ashley Sanders,10.16997317,Sanders,False
4121,Monica Thomas,248.8628482,Thomas,True
4122,Stacey Johnston,29.297137030000002,Johnston,False
4123,Matthew Fisher,256.4910536,Fisher,True
4124,Stephen Caldwell,90.13948262,Caldwell,False
4125,Amanda Allen,252.7245451,Allen,True
4126,Reginald Wheeler,187.4716924,Wheeler,True
4127,Michael Mckee,108.4985349,Mckee,True
4128,Mrs. Elizabeth Richard,291.6208208,Elizabeth,True
4129,Roy Park,260.1067194,Park,True
4130,Alexander Hampton,163.4734673,Hampton,True
4131,Lisa Smith,107.3994506,Smith,True
4132,Brian Peters,160.4889305,Peters,True
4133,Brittany King,192.2294007,King,True
4134,James Fuller,299.4742195,Fuller,True
4135,Kevin Hernandez,268.3482239,Hernandez,True
4136,Jason Sanders,279.4106879,Sanders,True
4137,Charles Garcia,28.70450704,Garcia,False
4138,Laura Martin,127.6841221,Martin,True
4139,Joel Aguilar,217.0083468,Aguilar,True
4140,Gina Simmons,297.3098769,Simmons,True
4141,William White,119.6532362,White,True
4142,Matthew Odonnell,167.1080615,Odonnell,True
4143,Sara Barnett,248.5900599,Barnett,True
4144,Stephanie Charles,134.0241038,Charles,True
4145,Steven Barrett,298.1119629,Barrett,True
4146,Margaret Buckley,289.2707827,Buckley,True
4147,Jesus Fisher,160.36012,Fisher,True
4148,Walter Wiggins,129.9098605,Wiggins,True
4149,Travis Stone,197.1841651,Stone,True
4150,Jonathan Castro,238.5105965,Castro,True
4151,Richard Carroll,92.49342137,Carroll,False
4152,Joshua Tapia,70.45020144,Tapia,False
4153,Ashley Wright,76.43870413,Wright,False
4154,Karen Smith,23.21067191,Smith,False
4155,Kathryn Oconnell,126.4118798,Oconnell,True
4156,Sarah Wagner,215.3180107,Wagner,True
4157,Sheryl Baker,164.4894086,Baker,True
4158,Lisa Scott,148.5371736,Scott,True
4159,Tamara Mason,12.72067225,Mason,False
4160,Stephen Perez,258.4584762,Perez,True
4161,Michelle Fletcher,98.23209773,Fletcher,False
4162,Krystal Bell,105.686706,Bell,True
4163,Maureen Davis,131.3180759,Davis,True
4164,Ashley Morris,60.79234267,Morris,False
4165,Felicia Hammond,126.3965687,Hammond,True
4166,Ronald Harper,30.25918404,Harper,False
4167,Carol Murphy,278.4008519,Murphy,True
4168,Cody Marquez,74.6976087,Marquez,False
4169,Kiara Bishop,213.1519593,Bishop,True
4170,Jesse Moss,160.0214752,Moss,True
4171,Maria Mcdonald,212.9854098,Mcdonald,True
4172,John Murphy,21.29303319,Murphy,False
4173,Patricia Turner,253.6494291,Turner,True
4174,Reginald Martinez,260.9501201,Martinez,True
4175,Stephanie Brewer,46.43427453,Brewer,False
4176,Kimberly Cooper,223.6248014,Cooper,True
4177,Vickie Stuart,99.05905827,Stuart,False
4178,Louis Williams,114.4329354,Williams,True
4179,Anthony Tapia,183.3634671,Tapia,True
4180,Devin Pugh,162.5232565,Pugh,True
4181,Sara Brown,157.8131238,Brown,True
4182,Tanya Gonzales,27.83669992,Gonzales,False
4183,Mrs. Nicole Thomas DDS,0.8279421990000001,Nicole,False
4184,William Ward,266.2845507,Ward,True
4185,Ashley Cooper MD,69.44262108,Cooper,False
4186,Aaron Williams,107.6538823,Williams,True
4187,Michael Russell,274.0384647,Russell,True
4188,Heather Robinson,12.94184911,Robinson,False
4189,Rick Fritz,69.17701509,Fritz,False
4190,Michael Hill,264.8877777,Hill,True
4191,Ethan Garcia,185.9409439,Garcia,True
4192,Hector Yates,10.42055504,Yates,False
4193,Brandon Willis,24.06700478,Willis,False
4194,Holly Parker,277.6591294,Parker,True
4195,Karen Herring,116.916612,Herring,True
4196,Michael Smith,33.44799229,Smith,False
4197,Shawna Andrews,274.7344513,Andrews,True
4198,Ruben Lee,10.15776929,Lee,False
4199,Jennifer Taylor,60.77952648,Taylor,False
4200,Veronica Obrien,212.6835987,Obrien,True
4201,Crystal Bryant,148.714562,Bryant,True
4202,Lori Guerrero,177.2928698,Guerrero,True
4203,Adam Silva,204.4841277,Silva,True
4204,Jose Mcbride,42.89423532,Mcbride,False
4205,Ernest Simon,12.8484507,Simon,False
4206,Dana Hernandez,164.5007659,Hernandez,True
4207,Lisa Hopkins,269.1158361,Hopkins,True
4208,Cory Riley,104.3195602,Riley,True
4209,Danny Davenport,263.7355581,Davenport,True
4210,Zachary Day DDS,259.7307972,Day,True
4211,Amanda Bernard,240.5125811,Bernard,True
4212,Michelle Lopez PhD,123.5572597,Lopez,True
4213,Molly Hodges,122.942149,Hodges,True
4214,Tara Dudley,190.2781121,Dudley,True
4215,Keith Walsh,229.3224534,Walsh,True
4216,Matthew Barrett,203.4492239,Barrett,True
4217,Leslie Pierce,293.9357336,Pierce,True
4218,Jonathon Marsh,215.0848449,Marsh,True
4219,Kristin Dillon,249.641034,Dillon,True
4220,Lauren Harris,110.4188048,Harris,True
4221,Sean Morales,236.936951,Morales,True
4222,Stephanie Pierce,184.6969693,Pierce,True
4223,Amanda Parker,265.7538269,Parker,True
4224,Patrick Johnson,195.188147,Johnson,True
4225,Jeffrey Lowery,105.5421187,Lowery,True
4226,Bethany Morales,35.32101518,Morales,False
4227,Andrea Dennis,175.2005078,Dennis,True
4228,John Mendoza,262.7952541,Mendoza,True
4229,Kevin Campos,140.351546,Campos,True
4230,Katie Parks,235.7672262,Parks,True
4231,Robert Johnson,249.5967381,Johnson,True
4232,Lucas Graham,93.13959296,Graham,False
4233,Evan Anderson,261.9463998,Anderson,True
4234,Donna Pineda,190.6311448,Pineda,True
4235,Connie Berger,141.8925348,Berger,True
4236,Todd Jordan,149.257265,Jordan,True
4237,Arthur Hogan,214.1606004,Hogan,True
4238,Allison Baxter,150.4414677,Baxter,True
4239,Connie Rogers,115.2425186,Rogers,True
4240,Erin Berger,42.1905731,Berger,False
4241,Christina Schneider,195.3549273,Schneider,True
4242,Jeremy Krueger,34.08457452,Krueger,False
4243,Michael Bailey,126.9175521,Bailey,True
4244,Nancy Wood,87.0005467,Wood,False
4245,Ruben Wise,236.1625936,Wise,True
4246,Robert Thomas,1.175426149,Thomas,False
4247,Heidi Elliott,202.7676815,Elliott,True
4248,Colleen Barnes,112.4460675,Barnes,True
4249,Evan Stephens,16.31834351,Stephens,False
4250,Yvonne Terrell,253.6670795,Terrell,True
4251,David Cooper,190.2239465,Cooper,True
4252,Philip Hudson,74.56003818,Hudson,False
4253,Ryan Miller,224.3280539,Miller,True
4254,Sierra Mcdaniel,28.43344697,Mcdaniel,False
4255,Michelle Benson,103.4879795,Benson,True
4256,Anthony Spencer,97.00705418,Spencer,False
4257,Brandon Harrison,186.4647297,Harrison,True
4258,Kayla Mendoza,49.49263966,Mendoza,False
4259,Wendy Smith,22.96637075,Smith,False
4260,Leslie Diaz,200.9823949,Diaz,True
4261,Robert Austin,18.7403859,Austin,False
4262,Grant Snyder,31.61132475,Snyder,False
4263,Lisa Tucker,10.85501411,Tucker,False
4264,Joseph Mcintyre,40.61343114,Mcintyre,False
4265,Cynthia Crawford,163.9863536,Crawford,True
4266,Debra Reeves,264.5385546,Reeves,True
4267,Brandi Jenkins,75.80811688,Jenkins,False
4268,Richard Terry,57.09148172,Terry,False
4269,Laura Adams,79.97823475,Adams,False
4270,Jeffery Coleman,160.2177849,Coleman,True
4271,James Wright,197.5942474,Wright,True
4272,Michael Baird,27.36696414,Baird,False
4273,Andrea Campbell,102.862813,Campbell,True
4274,Melissa Donaldson,299.0421806,Donaldson,True
4275,Debra Brown,197.13954,Brown,True
4276,Jesse Flores,55.22621765,Flores,False
4277,Keith White,96.4713786,White,False
4278,Amy Haynes,23.77645827,Haynes,False
4279,Nicole Watson,62.17613483,Watson,False
4280,Mr. Danny Bennett PhD,259.6518499,Danny,True
4281,Isabel Young,215.7325161,Young,True
4282,Rebecca Guzman,125.2388105,Guzman,True
4283,Jason Robinson,15.26988999,Robinson,False
4284,Jason Carpenter,244.4002552,Carpenter,True
4285,Teresa Warren,12.73833171,Warren,False
4286,Tammy Berg,14.18425361,Berg,False
4287,John Roberts,217.000161,Roberts,True
4288,Allison Sloan,222.7228909,Sloan,True
4289,Hannah Jones,135.3119207,Jones,True
4290,Gina Perez,52.41984972,Perez,False
4291,Jennifer Wilson,278.3035455,Wilson,True
4292,Donald Brown,174.5110373,Brown,True
4293,Brianna Thomas,109.7649143,Thomas,True
4294,Jeffery Hicks,40.80233964,Hicks,False
4295,Kristi Barrera,111.235732,Barrera,True
4296,Ashley Hall,11.00738203,Hall,False
4297,William Ross,246.7988508,Ross,True
4298,Sharon Rogers,269.6445292,Rogers,True
4299,Samantha Reyes,285.1185899,Reyes,True
4300,Jesse Brown,223.7385934,Brown,True
4301,Sharon Carroll,259.0247174,Carroll,True
4302,Julia Mueller,179.2400548,Mueller,True
4303,Amanda Adams,95.53072617,Adams,False
4304,Luis Beck,196.9478714,Beck,True
4305,Gary Ryan,103.3722476,Ryan,True
4306,Carrie Nelson,39.62851606,Nelson,False
4307,Dustin Cohen,134.8839555,Cohen,True
4308,Jacob Hood,223.0015524,Hood,True
4309,John Wright,23.16382223,Wright,False
4310,Andrew Hansen,118.9450215,Hansen,True
4311,Tracy Charles,219.7192493,Charles,True
4312,Teresa Kane,72.66856659,Kane,False
4313,Steve Chavez,17.45069578,Chavez,False
4314,Heather Miller,279.6719453,Miller,True
4315,Kevin Carter,268.6486624,Carter,True
4316,Alec Davis,196.5012661,Davis,True
4317,David Mitchell,65.46654262,Mitchell,False
4318,Janet Ramsey,110.3349572,Ramsey,True
4319,Joe Clark,159.2907416,Clark,True
4320,Jared Stephens,187.1385115,Stephens,True
4321,Ernest Fisher,167.7347056,Fisher,True
4322,Heather Anderson,54.28141313,Anderson,False
4323,Robert White,64.13545631,White,False
4324,Brenda Gonzales,246.2889222,Gonzales,True
4325,Brandon Johnson,64.2705519,Johnson,False
4326,Julia Price,102.1863472,Price,True
4327,Bethany Keller,23.3006676,Keller,False
4328,Andrew Hughes,259.5314119,Hughes,True
4329,Kevin Cook,205.678264,Cook,True
4330,Jessica Lloyd,182.7867866,Lloyd,True
4331,Tiffany Mathews,255.389612,Mathews,True
4332,Brenda Orr,164.1028403,Orr,True
4333,Raymond Bryant,203.9194426,Bryant,True
4334,Cynthia Hill,18.00711682,Hill,False
4335,Brenda Martin,137.0769406,Martin,True
4336,Morgan Martin,30.24532805,Martin,False
4337,Kelly Jones,174.7610006,Jones,True
4338,Garrett Cortez,82.15377847,Cortez,False
4339,Sean Munoz,176.2986475,Munoz,True
4340,Jennifer Kennedy,86.2756055,Kennedy,False
4341,Ryan Rogers,295.5482423,Rogers,True
4342,Mary Moore,121.5477927,Moore,True
4343,Kimberly Gomez,92.76134992,Gomez,False
4344,Gregory Russell,249.1170454,Russell,True
4345,Jenna Conway,269.7399699,Conway,True
4346,Paula Taylor,146.3702895,Taylor,True
4347,Sherry Davis,75.46719838,Davis,False
4348,Angela Pope,87.0866185,Pope,False
4349,Alicia Petersen,40.53590012,Petersen,False
4350,Jerry Castillo,95.92622912,Castillo,False
4351,Mary Hernandez DDS,60.47897749,Hernandez,False
4352,Jessica Morton,70.52882232,Morton,False
4353,Derrick Lane,178.275985,Lane,True
4354,Jennifer Daniels,50.86728212,Daniels,False
4355,Troy Taylor,257.7863815,Taylor,True
4356,Travis Dixon,280.8080804,Dixon,True
4357,Ana Garcia,186.2836961,Garcia,True
4358,Robin Johns,223.8139842,Johns,True
4359,Jacqueline Campbell,216.8275543,Campbell,True
4360,Sonya Oconnor,207.8371821,Oconnor,True
4361,Timothy Simmons,12.36549766,Simmons,False
4362,Nicholas Davenport,204.874313,Davenport,True
4363,Ashley Norris,190.9811376,Norris,True
4364,Stephanie Ferguson,176.4478201,Ferguson,True
4365,Stephen Gibson,281.9273558,Gibson,True
4366,Pamela Flores,267.4502766,Flores,True
4367,Alexandra Marshall,120.3599835,Marshall,True
4368,Cynthia Burns,251.2562989,Burns,True
4369,Vincent Robles,88.95926153,Robles,False
4370,Richard Randall,153.8003045,Randall,True
4371,Lisa Christian,61.6355412,Christian,False
4372,Robert Butler,136.8308956,Butler,True
4373,Wendy Nelson,225.8217721,Nelson,True
4374,Melinda Wang,160.0017419,Wang,True
4375,Jasmine Ramsey,105.7982641,Ramsey,True
4376,Lori Wilson,293.5021497,Wilson,True
4377,Jacob Marks,142.1962704,Marks,True
4378,Michael Smith,251.4505593,Smith,True
4379,Thomas Mata,55.93532487,Mata,False
4380,Laura Ramos,93.29236862,Ramos,False
4381,Sean White,240.5499275,White,True
4382,Nathaniel Martin,67.5746927,Martin,False
4383,Richard Jones,9.800347835,Jones,False
4384,William Beltran,93.86267343,Beltran,False
4385,Joshua Beard,155.0016551,Beard,True
4386,Isabel Schmidt,151.7884437,Schmidt,True
4387,Albert Jefferson,7.324849522,Jefferson,False
4388,Cynthia Cannon,190.4811968,Cannon,True
4389,Ryan Miller,185.5386897,Miller,True
4390,Thomas Lyons,81.89970365,Lyons,False
4391,Michael Silva,274.019123,Silva,True
4392,Donna Hill,72.13647466,Hill,False
4393,Marcus Fisher,67.45343443,Fisher,False
4394,Dale Williams,286.2616053,Williams,True
4395,Adam Smith,61.98255031,Smith,False
4396,Jason Fritz,48.06669667,Fritz,False
4397,Ann Williams,124.7300315,Williams,True
4398,Roberta Hebert,69.11214832,Hebert,False
4399,Mallory Bennett,97.11298942,Bennett,False
4400,Jamie Bowman MD,221.7137541,Bowman,True
4401,Robert Rodriguez,58.69922245,Rodriguez,False
4402,Brenda Martinez,100.915405,Martinez,True
4403,Jonathan Lowery,95.98905914,Lowery,False
4404,Joshua Gordon,81.34162271,Gordon,False
4405,Jessica Ferguson,121.8177579,Ferguson,True
4406,Christopher Lee,16.01949687,Lee,False
4407,Carlos Powell,136.4061935,Powell,True
4408,Michael White,296.8779782,White,True
4409,Melissa Patel,222.3379779,Patel,True
4410,Ryan Jimenez,8.806463395,Jimenez,False
4411,Jacob Jones,268.7896535,Jones,True
4412,Michele Walters,49.86105087,Walters,False
4413,Lonnie Mccarty,268.5851476,Mccarty,True
4414,Michelle Guerrero,22.68433563,Guerrero,False
4415,Gerald Stuart,281.1040514,Stuart,True
4416,Sarah Baker,121.093534,Baker,True
4417,Michelle Becker PhD,28.5247473,Becker,False
4418,Jonathan Matthews,170.2977957,Matthews,True
4419,Jacob Vaughan,45.98335043,Vaughan,False
4420,Tammy Thompson,185.445612,Thompson,True
4421,Jade Anderson,42.61384102,Anderson,False
4422,Deborah Johnson,231.3035329,Johnson,True
4423,Austin Church,224.5294176,Church,True
4424,Alyssa Ferguson,167.4634496,Ferguson,True
4425,Nicholas Palmer,234.1983073,Palmer,True
4426,David Anderson,126.5376126,Anderson,True
4427,Connie English,71.14644248,English,False
4428,Jeffrey Williams,196.5049461,Williams,True
4429,Jonathan Smith,45.5695152,Smith,False
4430,Nicole Martinez,98.99699781,Martinez,False
4431,Matthew Fuentes,15.00357735,Fuentes,False
4432,Brian Castro,283.530583,Castro,True
4433,Michael Washington,251.410972,Washington,True
4434,Elizabeth George,119.9443045,George,True
4435,April Carpenter,97.13934044,Carpenter,False
4436,Scott Jackson,66.00743436,Jackson,False
4437,Christopher Johnson,194.5705341,Johnson,True
4438,Shelby Robles,251.0205577,Robles,True
4439,Alfred Price,44.88101459,Price,False
4440,Kathleen Bates,106.2687842,Bates,True
4441,Dawn Lawson,141.070424,Lawson,True
4442,Valerie Calderon,165.5704164,Calderon,True
4443,Rachel Garcia,86.89703181,Garcia,False
4444,Sharon Singleton,178.253908,Singleton,True
4445,Patrick Madden,216.3499324,Madden,True
4446,Christina Simmons,243.9411562,Simmons,True
4447,Sarah Smith,78.60291991,Smith,False
4448,Christina Hernandez,158.340668,Hernandez,True
4449,William Scott,42.6357811,Scott,False
4450,Katherine George,291.1982182,George,True
4451,Patricia Murray,240.7156421,Murray,True
4452,Angela Myers,287.6003604,Myers,True
4453,Wayne Baker,3.161650812,Baker,False
4454,Kelsey King,104.5095017,King,True
4455,Joseph Singleton,125.2038885,Singleton,True
4456,Haley Cox,243.064921,Cox,True
4457,Amy Reed,13.4034733,Reed,False
4458,Kelly Johnson,154.9458495,Johnson,True
4459,Luke Lyons,35.69136143,Lyons,False
4460,Randy Johns,138.7662269,Johns,True
4461,Joshua Hogan,188.5452453,Hogan,True
4462,Ricardo Leon,32.39762181,Leon,False
4463,Wendy Perry MD,150.7493531,Perry,True
4464,Amy Decker,205.9183781,Decker,True
4465,Karen Crane,161.1175036,Crane,True
4466,Dan Sanders,88.36089031,Sanders,False
4467,George Garcia,196.3710897,Garcia,True
4468,Sherry Flores,176.1410839,Flores,True
4469,Timothy Boyle,244.4529757,Boyle,True
4470,Julia Patrick,121.7239919,Patrick,True
4471,Joshua Clark,290.8588624,Clark,True
4472,Melissa Jackson,2.993787587,Jackson,False
4473,Elizabeth Estes,6.351425195,Estes,False
4474,Erin Clark,211.4611389,Clark,True
4475,Cynthia Smith,270.1816099,Smith,True
4476,Stacy Anderson,259.9778271,Anderson,True
4477,Elizabeth Brown,13.12619513,Brown,False
4478,Christine Murray,281.6024751,Murray,True
4479,James Golden,62.2150147,Golden,False
4480,Jeremy Butler,16.5737869,Butler,False
4481,Matthew Andersen,275.7089613,Andersen,True
4482,Jonathan Parker,174.3661801,Parker,True
4483,Richard Warren,182.5849371,Warren,True
4484,Sandra Vargas,88.17070751,Vargas,False
4485,Kendra Martinez,288.9749105,Martinez,True
4486,Adam Foster,113.3350734,Foster,True
4487,Thomas Fisher,261.3018639,Fisher,True
4488,Shelly Fritz,198.0635511,Fritz,True
4489,Maria Blanchard,92.48764037,Blanchard,False
4490,Mandy Greer,256.7382349,Greer,True
4491,Martin Jones,249.6732518,Jones,True
4492,Robert Morris,291.2869627,Morris,True
4493,Taylor Lopez,199.7994875,Lopez,True
4494,Nicole Lewis,63.89710536,Lewis,False
4495,Christine Wright,276.383749,Wright,True
4496,David Robinson,192.5576533,Robinson,True
4497,Christopher Case,25.68763011,Case,False
4498,Mark Ward,136.7142552,Ward,True
4499,Dana Phillips,100.5295944,Phillips,True
4500,John Jensen,103.2854721,Jensen,True
4501,Michelle Robinson,224.3184536,Robinson,True
4502,Michael Simmons,43.93832827,Simmons,False
4503,Cynthia Ortiz MD,178.7195497,Ortiz,True
4504,Luis Woods,183.705381,Woods,True
4505,Mitchell Glover,220.6120498,Glover,True
4506,Sarah Thompson,117.4197981,Thompson,True
4507,Jeffrey Macias,194.8399457,Macias,True
4508,Brian Drake,173.5510389,Drake,True
4509,Julie Brown,91.19012588,Brown,False
4510,Gregory Hayes,55.38220689,Hayes,False
4511,James Rice,151.830502,Rice,True
4512,Gabriel Jackson,200.0509292,Jackson,True
4513,Melissa Valdez,224.6518493,Valdez,True
4514,Thomas Mullen,207.2032153,Mullen,True
4515,Dawn Smith,51.30087598,Smith,False
4516,Lisa Glover,252.4407738,Glover,True
4517,Anna Austin,24.93407772,Austin,False
4518,Katherine Pierce,227.4197253,Pierce,True
4519,Wayne Keller,146.35867,Keller,True
4520,Steven Morgan,11.67183166,Morgan,False
4521,Zachary Thompson,205.6808433,Thompson,True
4522,Joel Clark,267.7132878,Clark,True
4523,Matthew Gutierrez,20.37578051,Gutierrez,False
4524,Stephanie Mcdonald,3.404207994,Mcdonald,False
4525,Robert Heath,140.4965692,Heath,True
4526,Lindsey Gonzalez,50.65802478,Gonzalez,False
4527,Deborah Olson,261.0152328,Olson,True
4528,Claire Reeves,227.8216553,Reeves,True
4529,Brandy Watson,114.5335307,Watson,True
4530,Jason Wilson,175.7981929,Wilson,True
4531,Heather Garcia,57.18282876,Garcia,False
4532,Kathleen Chavez,262.816267,Chavez,True
4533,Samantha Shepard,112.5848392,Shepard,True
4534,Shaun Dougherty,269.7757635,Dougherty,True
4535,Amber Young,207.4343409,Young,True
4536,Jonathan Wilkerson,168.651313,Wilkerson,True
4537,Robert Rivas,188.7133378,Rivas,True
4538,Anthony Moore,250.6850286,Moore,True
4539,Jeffrey Hill,139.0495656,Hill,True
4540,Michael Love,240.6152512,Love,True
4541,Amber Stone,175.5605692,Stone,True
4542,Crystal Fletcher,259.5011926,Fletcher,True
